group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
live-reconfigure,,filter-jit,,,50419997.0,ns,2
live-reconfigure,,filter-jit,,,50332309.0,ns,2
live-reconfigure,,filter-jit,,,50314522.0,ns,2
live-reconfigure,,filter-jit,,,50402289.0,ns,2
live-reconfigure,,filter-jit,,,50354813.0,ns,2
live-reconfigure,,filter-jit,,,50360112.0,ns,2
live-reconfigure,,filter-jit,,,50372759.0,ns,2
live-reconfigure,,filter-jit,,,50332496.0,ns,2
live-reconfigure,,filter-jit,,,50381934.0,ns,2
live-reconfigure,,filter-jit,,,50397731.0,ns,2
live-reconfigure,,filter-jit,,,50348569.0,ns,2
live-reconfigure,,filter-jit,,,50393275.0,ns,2
live-reconfigure,,filter-jit,,,50344754.0,ns,2
live-reconfigure,,filter-jit,,,50375614.0,ns,2
live-reconfigure,,filter-jit,,,50423009.0,ns,2
live-reconfigure,,filter-jit,,,50348882.0,ns,2
live-reconfigure,,filter-jit,,,50356938.0,ns,2
live-reconfigure,,filter-jit,,,50391379.0,ns,2
live-reconfigure,,filter-jit,,,50383031.0,ns,2
live-reconfigure,,filter-jit,,,50360703.0,ns,2
live-reconfigure,,filter-jit,,,50347735.0,ns,2
live-reconfigure,,filter-jit,,,50315393.0,ns,2
live-reconfigure,,filter-jit,,,50380297.0,ns,2
live-reconfigure,,filter-jit,,,50329059.0,ns,2
live-reconfigure,,filter-jit,,,50356187.0,ns,2
live-reconfigure,,filter-jit,,,50364428.0,ns,2
live-reconfigure,,filter-jit,,,50329736.0,ns,2
live-reconfigure,,filter-jit,,,50347821.0,ns,2
live-reconfigure,,filter-jit,,,50368223.0,ns,2
live-reconfigure,,filter-jit,,,50322537.0,ns,2
live-reconfigure,,filter-jit,,,50312408.0,ns,2
live-reconfigure,,filter-jit,,,50350253.0,ns,2
live-reconfigure,,filter-jit,,,50388291.0,ns,2
live-reconfigure,,filter-jit,,,50429721.0,ns,2
live-reconfigure,,filter-jit,,,50397246.0,ns,2
live-reconfigure,,filter-jit,,,50357756.0,ns,2
live-reconfigure,,filter-jit,,,50373913.0,ns,2
live-reconfigure,,filter-jit,,,50337160.0,ns,2
live-reconfigure,,filter-jit,,,50351610.0,ns,2
live-reconfigure,,filter-jit,,,50352062.0,ns,2
live-reconfigure,,filter-jit,,,50326137.0,ns,2
live-reconfigure,,filter-jit,,,50380081.0,ns,2
live-reconfigure,,filter-jit,,,50404743.0,ns,2
live-reconfigure,,filter-jit,,,50383009.0,ns,2
live-reconfigure,,filter-jit,,,50473971.0,ns,2
live-reconfigure,,filter-jit,,,50408944.0,ns,2
live-reconfigure,,filter-jit,,,50466420.0,ns,2
live-reconfigure,,filter-jit,,,50470852.0,ns,2
live-reconfigure,,filter-jit,,,50372476.0,ns,2
live-reconfigure,,filter-jit,,,50483596.0,ns,2
live-reconfigure,,filter-jit,,,50447137.0,ns,2
live-reconfigure,,filter-jit,,,50415967.0,ns,2
live-reconfigure,,filter-jit,,,50431666.0,ns,2
live-reconfigure,,filter-jit,,,50451214.0,ns,2
live-reconfigure,,filter-jit,,,50382441.0,ns,2
live-reconfigure,,filter-jit,,,50488341.0,ns,2
live-reconfigure,,filter-jit,,,50416736.0,ns,2
live-reconfigure,,filter-jit,,,50423747.0,ns,2
live-reconfigure,,filter-jit,,,50505734.0,ns,2
