group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
live-reconfigure,,mirror-jit,,,50297571.0,ns,2
live-reconfigure,,mirror-jit,,,50260154.0,ns,2
live-reconfigure,,mirror-jit,,,50353071.0,ns,2
live-reconfigure,,mirror-jit,,,50295331.0,ns,2
live-reconfigure,,mirror-jit,,,50340371.0,ns,2
live-reconfigure,,mirror-jit,,,50349007.0,ns,2
live-reconfigure,,mirror-jit,,,50288228.0,ns,2
live-reconfigure,,mirror-jit,,,50338165.0,ns,2
live-reconfigure,,mirror-jit,,,50337017.0,ns,2
live-reconfigure,,mirror-jit,,,50323934.0,ns,2
live-reconfigure,,mirror-jit,,,50366022.0,ns,2
live-reconfigure,,mirror-jit,,,50320490.0,ns,2
live-reconfigure,,mirror-jit,,,50328525.0,ns,2
live-reconfigure,,mirror-jit,,,50406655.0,ns,2
live-reconfigure,,mirror-jit,,,50282539.0,ns,2
live-reconfigure,,mirror-jit,,,50264324.0,ns,2
live-reconfigure,,mirror-jit,,,50407642.0,ns,2
live-reconfigure,,mirror-jit,,,50475301.0,ns,2
live-reconfigure,,mirror-jit,,,50281271.0,ns,2
live-reconfigure,,mirror-jit,,,50302562.0,ns,2
live-reconfigure,,mirror-jit,,,50273776.0,ns,2
live-reconfigure,,mirror-jit,,,50344248.0,ns,2
live-reconfigure,,mirror-jit,,,50303407.0,ns,2
live-reconfigure,,mirror-jit,,,50313291.0,ns,2
live-reconfigure,,mirror-jit,,,50358042.0,ns,2
live-reconfigure,,mirror-jit,,,50307819.0,ns,2
live-reconfigure,,mirror-jit,,,50337972.0,ns,2
live-reconfigure,,mirror-jit,,,50323080.0,ns,2
live-reconfigure,,mirror-jit,,,50280474.0,ns,2
live-reconfigure,,mirror-jit,,,50352378.0,ns,2
live-reconfigure,,mirror-jit,,,50402997.0,ns,2
live-reconfigure,,mirror-jit,,,50401556.0,ns,2
live-reconfigure,,mirror-jit,,,50397884.0,ns,2
live-reconfigure,,mirror-jit,,,50422310.0,ns,2
live-reconfigure,,mirror-jit,,,50373325.0,ns,2
live-reconfigure,,mirror-jit,,,50446228.0,ns,2
live-reconfigure,,mirror-jit,,,50370596.0,ns,2
live-reconfigure,,mirror-jit,,,50535278.0,ns,2
live-reconfigure,,mirror-jit,,,50415294.0,ns,2
live-reconfigure,,mirror-jit,,,50413298.0,ns,2
live-reconfigure,,mirror-jit,,,50377097.0,ns,2
live-reconfigure,,mirror-jit,,,50400118.0,ns,2
live-reconfigure,,mirror-jit,,,50363686.0,ns,2
live-reconfigure,,mirror-jit,,,50428678.0,ns,2
live-reconfigure,,mirror-jit,,,50378495.0,ns,2
live-reconfigure,,mirror-jit,,,50390705.0,ns,2
