group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
live-reconfigure,,ids-jit,,,52722991.0,ns,2
live-reconfigure,,ids-jit,,,50388780.0,ns,2
live-reconfigure,,ids-jit,,,50421035.0,ns,2
live-reconfigure,,ids-jit,,,50284331.0,ns,2
live-reconfigure,,ids-jit,,,50232149.0,ns,2
live-reconfigure,,ids-jit,,,50275062.0,ns,2
live-reconfigure,,ids-jit,,,50290974.0,ns,2
live-reconfigure,,ids-jit,,,50256276.0,ns,2
live-reconfigure,,ids-jit,,,50270234.0,ns,2
live-reconfigure,,ids-jit,,,50284712.0,ns,2
live-reconfigure,,ids-jit,,,50275158.0,ns,2
live-reconfigure,,ids-jit,,,50299600.0,ns,2
live-reconfigure,,ids-jit,,,50323340.0,ns,2
live-reconfigure,,ids-jit,,,50274139.0,ns,2
live-reconfigure,,ids-jit,,,50266262.0,ns,2
live-reconfigure,,ids-jit,,,50213868.0,ns,2
live-reconfigure,,ids-jit,,,50309271.0,ns,2
live-reconfigure,,ids-jit,,,50245574.0,ns,2
live-reconfigure,,ids-jit,,,50276371.0,ns,2
live-reconfigure,,ids-jit,,,50277159.0,ns,2
live-reconfigure,,ids-jit,,,50296273.0,ns,2
live-reconfigure,,ids-jit,,,50210771.0,ns,2
live-reconfigure,,ids-jit,,,50295551.0,ns,2
live-reconfigure,,ids-jit,,,50237698.0,ns,2
live-reconfigure,,ids-jit,,,50257075.0,ns,2
live-reconfigure,,ids-jit,,,50265415.0,ns,2
live-reconfigure,,ids-jit,,,50227643.0,ns,2
live-reconfigure,,ids-jit,,,50220610.0,ns,2
live-reconfigure,,ids-jit,,,50272794.0,ns,2
live-reconfigure,,ids-jit,,,50253943.0,ns,2
live-reconfigure,,ids-jit,,,50270906.0,ns,2
live-reconfigure,,ids-jit,,,50203925.0,ns,2
live-reconfigure,,ids-jit,,,50252829.0,ns,2
live-reconfigure,,ids-jit,,,50302967.0,ns,2
live-reconfigure,,ids-jit,,,50228790.0,ns,2
live-reconfigure,,ids-jit,,,50261076.0,ns,2
live-reconfigure,,ids-jit,,,50226552.0,ns,2
live-reconfigure,,ids-jit,,,50177030.0,ns,2
live-reconfigure,,ids-jit,,,50206549.0,ns,2
live-reconfigure,,ids-jit,,,50220282.0,ns,2
live-reconfigure,,ids-jit,,,50185703.0,ns,2
live-reconfigure,,ids-jit,,,50634398.0,ns,2
live-reconfigure,,ids-jit,,,50167688.0,ns,2
live-reconfigure,,ids-jit,,,50213736.0,ns,2
live-reconfigure,,ids-jit,,,50199488.0,ns,2
live-reconfigure,,ids-jit,,,50301257.0,ns,2
live-reconfigure,,ids-jit,,,50251113.0,ns,2
live-reconfigure,,ids-jit,,,50193393.0,ns,2
live-reconfigure,,ids-jit,,,50289055.0,ns,2
live-reconfigure,,ids-jit,,,50260624.0,ns,2
live-reconfigure,,ids-jit,,,50238410.0,ns,2
live-reconfigure,,ids-jit,,,50274631.0,ns,2
live-reconfigure,,ids-jit,,,50255776.0,ns,2
live-reconfigure,,ids-jit,,,50259960.0,ns,2
live-reconfigure,,ids-jit,,,50271847.0,ns,2
live-reconfigure,,ids-jit,,,50273606.0,ns,2
live-reconfigure,,ids-jit,,,50266770.0,ns,2
live-reconfigure,,ids-jit,,,50251334.0,ns,2
