group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
live-reconfigure,,empty-jit,,,50185221.0,ns,2
live-reconfigure,,empty-jit,,,50155751.0,ns,2
live-reconfigure,,empty-jit,,,50189323.0,ns,2
live-reconfigure,,empty-jit,,,50215644.0,ns,2
live-reconfigure,,empty-jit,,,50143448.0,ns,2
live-reconfigure,,empty-jit,,,50153476.0,ns,2
live-reconfigure,,empty-jit,,,50219650.0,ns,2
live-reconfigure,,empty-jit,,,50219253.0,ns,2
live-reconfigure,,empty-jit,,,50160945.0,ns,2
live-reconfigure,,empty-jit,,,50176634.0,ns,2
live-reconfigure,,empty-jit,,,50180289.0,ns,2
live-reconfigure,,empty-jit,,,50146527.0,ns,2
live-reconfigure,,empty-jit,,,50179567.0,ns,2
live-reconfigure,,empty-jit,,,50201502.0,ns,2
live-reconfigure,,empty-jit,,,50159250.0,ns,2
live-reconfigure,,empty-jit,,,50200805.0,ns,2
live-reconfigure,,empty-jit,,,50168476.0,ns,2
live-reconfigure,,empty-jit,,,50216645.0,ns,2
live-reconfigure,,empty-jit,,,50079097.0,ns,2
live-reconfigure,,empty-jit,,,50120783.0,ns,2
live-reconfigure,,empty-jit,,,50118372.0,ns,2
live-reconfigure,,empty-jit,,,50057222.0,ns,2
live-reconfigure,,empty-jit,,,50114058.0,ns,2
live-reconfigure,,empty-jit,,,50239394.0,ns,2
live-reconfigure,,empty-jit,,,50057911.0,ns,2
live-reconfigure,,empty-jit,,,50152560.0,ns,2
live-reconfigure,,empty-jit,,,50081352.0,ns,2
live-reconfigure,,empty-jit,,,50078472.0,ns,2
live-reconfigure,,empty-jit,,,50178437.0,ns,2
live-reconfigure,,empty-jit,,,50098666.0,ns,2
live-reconfigure,,empty-jit,,,50095080.0,ns,2
live-reconfigure,,empty-jit,,,50100889.0,ns,2
live-reconfigure,,empty-jit,,,50075896.0,ns,2
live-reconfigure,,empty-jit,,,50164961.0,ns,2
