group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
live-reconfigure,,filter-jit,,,50235326.0,ns,2
live-reconfigure,,filter-jit,,,50280291.0,ns,2
live-reconfigure,,filter-jit,,,50257528.0,ns,2
live-reconfigure,,filter-jit,,,50252919.0,ns,2
live-reconfigure,,filter-jit,,,50298939.0,ns,2
live-reconfigure,,filter-jit,,,50200403.0,ns,2
live-reconfigure,,filter-jit,,,50310372.0,ns,2
live-reconfigure,,filter-jit,,,50280752.0,ns,2
live-reconfigure,,filter-jit,,,50246116.0,ns,2
live-reconfigure,,filter-jit,,,50256812.0,ns,2
live-reconfigure,,filter-jit,,,50247758.0,ns,2
live-reconfigure,,filter-jit,,,50225414.0,ns,2
live-reconfigure,,filter-jit,,,50288522.0,ns,2
live-reconfigure,,filter-jit,,,50223932.0,ns,2
live-reconfigure,,filter-jit,,,50261799.0,ns,2
live-reconfigure,,filter-jit,,,50302214.0,ns,2
live-reconfigure,,filter-jit,,,50281367.0,ns,2
live-reconfigure,,filter-jit,,,50262302.0,ns,2
live-reconfigure,,filter-jit,,,50254125.0,ns,2
live-reconfigure,,filter-jit,,,50277973.0,ns,2
live-reconfigure,,filter-jit,,,50191671.0,ns,2
live-reconfigure,,filter-jit,,,50257239.0,ns,2
live-reconfigure,,filter-jit,,,50233986.0,ns,2
live-reconfigure,,filter-jit,,,50230750.0,ns,2
live-reconfigure,,filter-jit,,,50220445.0,ns,2
live-reconfigure,,filter-jit,,,50243046.0,ns,2
live-reconfigure,,filter-jit,,,50198365.0,ns,2
live-reconfigure,,filter-jit,,,50241354.0,ns,2
live-reconfigure,,filter-jit,,,50256353.0,ns,2
live-reconfigure,,filter-jit,,,50236911.0,ns,2
live-reconfigure,,filter-jit,,,50216905.0,ns,2
live-reconfigure,,filter-jit,,,50218991.0,ns,2
live-reconfigure,,filter-jit,,,50201813.0,ns,2
live-reconfigure,,filter-jit,,,50242228.0,ns,2
live-reconfigure,,filter-jit,,,50238982.0,ns,2
live-reconfigure,,filter-jit,,,50242181.0,ns,2
