group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
live-reconfigure,,nat-jit,,,50326927.0,ns,2
live-reconfigure,,nat-jit,,,50373259.0,ns,2
live-reconfigure,,nat-jit,,,50391305.0,ns,2
live-reconfigure,,nat-jit,,,50345227.0,ns,2
live-reconfigure,,nat-jit,,,50337707.0,ns,2
live-reconfigure,,nat-jit,,,50352555.0,ns,2
live-reconfigure,,nat-jit,,,50339392.0,ns,2
live-reconfigure,,nat-jit,,,50350724.0,ns,2
live-reconfigure,,nat-jit,,,50409174.0,ns,2
live-reconfigure,,nat-jit,,,50429314.0,ns,2
live-reconfigure,,nat-jit,,,50387165.0,ns,2
live-reconfigure,,nat-jit,,,50398644.0,ns,2
live-reconfigure,,nat-jit,,,50299574.0,ns,2
live-reconfigure,,nat-jit,,,50202803.0,ns,2
live-reconfigure,,nat-jit,,,50173168.0,ns,2
live-reconfigure,,nat-jit,,,50173424.0,ns,2
live-reconfigure,,nat-jit,,,50223396.0,ns,2
live-reconfigure,,nat-jit,,,50264300.0,ns,2
live-reconfigure,,nat-jit,,,50242301.0,ns,2
live-reconfigure,,nat-jit,,,52731873.0,ns,2
live-reconfigure,,nat-jit,,,50198848.0,ns,2
live-reconfigure,,nat-jit,,,50246613.0,ns,2
live-reconfigure,,nat-jit,,,50230558.0,ns,2
live-reconfigure,,nat-jit,,,50250438.0,ns,2
live-reconfigure,,nat-jit,,,50218110.0,ns,2
live-reconfigure,,nat-jit,,,50283396.0,ns,2
live-reconfigure,,nat-jit,,,50208277.0,ns,2
live-reconfigure,,nat-jit,,,50214028.0,ns,2
live-reconfigure,,nat-jit,,,50212257.0,ns,2
live-reconfigure,,nat-jit,,,50215416.0,ns,2
