group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
live-reconfigure,,ids-jit,,,74506215.0,ns,3
live-reconfigure,,ids-jit,,,74500837.0,ns,3
live-reconfigure,,ids-jit,,,74420067.0,ns,3
live-reconfigure,,ids-jit,,,74506904.0,ns,3
live-reconfigure,,ids-jit,,,74456210.0,ns,3
live-reconfigure,,ids-jit,,,74430709.0,ns,3
live-reconfigure,,ids-jit,,,74458586.0,ns,3
live-reconfigure,,ids-jit,,,74429024.0,ns,3
live-reconfigure,,ids-jit,,,74482217.0,ns,3
live-reconfigure,,ids-jit,,,74493425.0,ns,3
live-reconfigure,,ids-jit,,,74536509.0,ns,3
live-reconfigure,,ids-jit,,,74583326.0,ns,3
live-reconfigure,,ids-jit,,,75208036.0,ns,3
live-reconfigure,,ids-jit,,,75377343.0,ns,3
live-reconfigure,,ids-jit,,,75391821.0,ns,3
live-reconfigure,,ids-jit,,,75455619.0,ns,3
live-reconfigure,,ids-jit,,,75336207.0,ns,3
live-reconfigure,,ids-jit,,,75397209.0,ns,3
live-reconfigure,,ids-jit,,,75359721.0,ns,3
live-reconfigure,,ids-jit,,,75363468.0,ns,3
live-reconfigure,,ids-jit,,,75336559.0,ns,3
live-reconfigure,,ids-jit,,,75426902.0,ns,3
live-reconfigure,,ids-jit,,,75355213.0,ns,3
