group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
live-reconfigure,,firewall-1000-jit,,,74252824.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74233496.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74254375.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74215628.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74248879.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74234792.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74213947.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74300630.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74188493.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74231291.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74228984.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74214045.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74208818.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74175300.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74184916.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74177865.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74138633.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74198307.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74167042.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74137843.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74201820.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74216419.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74160165.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74098557.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74095802.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74140147.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74575838.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74819781.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74855726.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74764156.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74739733.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74784313.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74801506.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74812709.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74827270.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74810217.0,ns,3
live-reconfigure,,firewall-1000-jit,,,74800363.0,ns,3
