group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
live-reconfigure,,ids-jit,,,74159655.0,ns,3
live-reconfigure,,ids-jit,,,74070320.0,ns,3
live-reconfigure,,ids-jit,,,74061260.0,ns,3
live-reconfigure,,ids-jit,,,74027755.0,ns,3
live-reconfigure,,ids-jit,,,74036024.0,ns,3
live-reconfigure,,ids-jit,,,74051176.0,ns,3
live-reconfigure,,ids-jit,,,74051562.0,ns,3
live-reconfigure,,ids-jit,,,74166113.0,ns,3
live-reconfigure,,ids-jit,,,74205560.0,ns,3
live-reconfigure,,ids-jit,,,74437658.0,ns,3
live-reconfigure,,ids-jit,,,74293092.0,ns,3
live-reconfigure,,ids-jit,,,74268934.0,ns,3
live-reconfigure,,ids-jit,,,74291487.0,ns,3
live-reconfigure,,ids-jit,,,74179143.0,ns,3
live-reconfigure,,ids-jit,,,74207478.0,ns,3
live-reconfigure,,ids-jit,,,74186147.0,ns,3
live-reconfigure,,ids-jit,,,74258304.0,ns,3
live-reconfigure,,ids-jit,,,74150040.0,ns,3
live-reconfigure,,ids-jit,,,74216349.0,ns,3
live-reconfigure,,ids-jit,,,74241154.0,ns,3
live-reconfigure,,ids-jit,,,74164523.0,ns,3
live-reconfigure,,ids-jit,,,74126810.0,ns,3
live-reconfigure,,ids-jit,,,74083156.0,ns,3
live-reconfigure,,ids-jit,,,74711757.0,ns,3
live-reconfigure,,ids-jit,,,74870120.0,ns,3
live-reconfigure,,ids-jit,,,74853803.0,ns,3
live-reconfigure,,ids-jit,,,74912811.0,ns,3
live-reconfigure,,ids-jit,,,74899987.0,ns,3
live-reconfigure,,ids-jit,,,74978666.0,ns,3
live-reconfigure,,ids-jit,,,74883572.0,ns,3
live-reconfigure,,ids-jit,,,74932085.0,ns,3
live-reconfigure,,ids-jit,,,74954617.0,ns,3
live-reconfigure,,ids-jit,,,74913638.0,ns,3
live-reconfigure,,ids-jit,,,74952777.0,ns,3
