group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
live-reconfigure,,nat-jit,,,49585962.0,ns,2
live-reconfigure,,nat-jit,,,49431850.0,ns,2
live-reconfigure,,nat-jit,,,49519925.0,ns,2
live-reconfigure,,nat-jit,,,49595055.0,ns,2
live-reconfigure,,nat-jit,,,49567590.0,ns,2
live-reconfigure,,nat-jit,,,49545442.0,ns,2
live-reconfigure,,nat-jit,,,49633360.0,ns,2
live-reconfigure,,nat-jit,,,49516269.0,ns,2
live-reconfigure,,nat-jit,,,49379138.0,ns,2
live-reconfigure,,nat-jit,,,49445512.0,ns,2
live-reconfigure,,nat-jit,,,49516581.0,ns,2
live-reconfigure,,nat-jit,,,49505757.0,ns,2
live-reconfigure,,nat-jit,,,49404575.0,ns,2
live-reconfigure,,nat-jit,,,49484883.0,ns,2
live-reconfigure,,nat-jit,,,49406088.0,ns,2
live-reconfigure,,nat-jit,,,49424016.0,ns,2
live-reconfigure,,nat-jit,,,49420519.0,ns,2
live-reconfigure,,nat-jit,,,49510497.0,ns,2
live-reconfigure,,nat-jit,,,49406889.0,ns,2
live-reconfigure,,nat-jit,,,49459082.0,ns,2
live-reconfigure,,nat-jit,,,49495683.0,ns,2
live-reconfigure,,nat-jit,,,49500769.0,ns,2
live-reconfigure,,nat-jit,,,49465418.0,ns,2
live-reconfigure,,nat-jit,,,49536112.0,ns,2
live-reconfigure,,nat-jit,,,49454140.0,ns,2
live-reconfigure,,nat-jit,,,49580343.0,ns,2
