group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
live-reconfigure,,firewall-10000-jit,,,50827117.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50734923.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50774194.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50914358.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50891924.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50834488.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51027532.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50936487.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50940463.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51229084.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51194960.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51248601.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51100822.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51101712.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51075087.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51067809.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51040869.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51120920.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51052703.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51151344.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51498209.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51535120.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51505462.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51544265.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51525522.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51566252.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51595817.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51491497.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51716445.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51861330.0,ns,5
