at] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.591124] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.597531] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.603939] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.610355] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.616768] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.623181] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.629591] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.636000] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.642408] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.648808] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.655220] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.661648] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.668076] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.674485] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.680899] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.687300] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.693707] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.700120] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.706524] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.712930] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.719344] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.725751] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.732155] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.738574] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.744977] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.751389] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.757797] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.764208] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.770620] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.777028] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.783439] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.789856] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.796263] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.802670] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.809080] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.815485] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.821896] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.828306] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.834715] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.841128] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.847541] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.853948] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.860359] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.866766] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.873172] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.879578] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.885983] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.892388] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.898800] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.905215] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.911622] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.918039] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.924452] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.930859] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.937266] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.943681] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.950090] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.956499] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.962908] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.969322] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.975729] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.982138] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   59.988550] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   59.994955] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.001368] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.007771] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.014186] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.020588] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.027003] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.033411] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.039825] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.046249] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.052661] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.059079] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.065493] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.071904] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.078311] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.084716] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.091129] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.097537] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.103952] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.110360] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.116775] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.123188] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.129597] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.136003] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.142411] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.148817] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.155236] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.161644] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.168059] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.174469] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.180878] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.187291] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.193700] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.200116] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.206531] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.212940] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.219348] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.225762] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.232175] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.238588] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.244999] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.251407] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.257826] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.264241] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.270653] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.277064] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.283478] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.289888] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.296299] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.302705] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.309118] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.315526] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.321937] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.328346] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.334753] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.341168] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.347576] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.353985] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.360400] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.366800] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.373211] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.379618] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.386036] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.392439] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.398848] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.405256] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.411665] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.418086] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.424498] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.430906] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.437318] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.443731] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.450145] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.456556] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.462973] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.469388] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.475799] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.482214] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.488627] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.495040] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.501450] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.507859] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.514272] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.520687] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.527110] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.533524] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.539951] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.546372] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.552787] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.559205] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.565615] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.572030] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.578437] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.584841] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.591247] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.597655] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.604067] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.610480] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.616892] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.623307] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.629716] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.636133] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.642544] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.648958] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.655369] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.661780] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.668193] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.674608] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.681027] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.687444] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.693863] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.700279] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.706692] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.713104] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.719514] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.725931] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.732359] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.738773] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.745190] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.751605] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.758025] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.764437] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.770841] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.777255] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.783663] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.790071] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.796474] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.802889] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.809295] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.815705] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.822117] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.828520] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.834934] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.841350] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.847757] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.854173] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.860591] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.867009] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.873414] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.879829] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.886242] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.892650] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.899065] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.905471] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.911885] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.918297] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.924711] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.931122] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.937537] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.943948] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.950359] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.956763] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.963175] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.969584] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.975994] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.982403] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   60.988807] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   60.995216] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.001628] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.008036] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.014447] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.020856] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.027274] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.033685] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.040101] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.046509] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.052923] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.059332] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.065743] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.072158] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.078567] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.084974] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.091386] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.097786] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.104199] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.110598] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.117009] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.123414] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.129818] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.136225] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.142637] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.149042] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.155455] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.161858] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.168267] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.174667] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.181077] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.187480] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.193893] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.200296] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.206706] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.213110] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.219513] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.225917] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.232325] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.238725] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.245136] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.251547] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.257962] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.264368] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.270782] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.277189] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.283595] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.290005] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.296415] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.302825] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.309227] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.315633] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.322038] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.328453] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.334856] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.341267] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.347672] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.354092] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.360498] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.366909] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.373309] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.379715] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
[   61.386118] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bef0 caller is 0x102106
[   61.392519] CRIT: [libkvmplat] <trace.c @   86> base is 0x60bf40 caller is 0x10f1c5
